Area Code,Coffee or Tea,Date,Dice:,Market,Market Size,Product,Product Type,Slice:,St,ST ,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Coffee Sales,Coffee Sales %,Cogs,Control Line- Average: Coffee as % of Sales,Inventory,Margin,Marketing,Number of Records,Profit,Profit %,Profit % Color Density,Sales,Sales + Profit,"Sales, Margin or Profit",Tea Sales,TeaCoffeeSales,Total Expenses
262,Coffee,1/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Amaretto,Coffee,Central,Wisco,WI,Wisconsin,Regular,50,70,30,120,120,1,54,1,312,66,20,1,13,0.108333333,0.0325,120,133,120,,120,53
641,Coffee,1/1/2012 12:00:00 AM,Iowa,Central,Small Market,Colombian,Coffee,Central,Iowa,IA,Iowa,Regular,20,40,20,60,62,1,28,1,965,34,8,1,5,0.080645161,0.024193548,62,67,62,,62,29
636,Coffee,1/1/2012 12:00:00 AM,Missouri,Central,Small Market,Colombian,Coffee,Central,Misso,MO,Missouri,Regular,90,100,40,190,190,1,85,1,494,105,32,1,39,0.205263158,0.061578947,190,229,190,,190,66
262,Coffee,1/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Colombian,Coffee,Central,Wisco,WI,Wisconsin,Regular,80,110,20,190,190,1,79,1,551,111,72,1,9,0.047368421,0.014210526,190,199,190,,190,102
563,Coffee,1/1/2012 12:00:00 AM,Iowa,Central,Small Market,Caffe Mocha,Espresso,Central,Iowa,IA,Iowa,Regular,10,40,30,50,43,1,17,1,777,26,4,1,11,0.255813953,0.076744186,43,54,43,,43,15
573,Coffee,1/1/2012 12:00:00 AM,Missouri,Central,Small Market,Caffe Mocha,Espresso,Central,Misso,MO,Missouri,Regular,50,90,70,140,123,1,50,1,821,73,14,1,48,0.390243902,0.117073171,123,171,123,,123,25
414,Coffee,1/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Caffe Mocha,Espresso,Central,Wisco,WI,Wisconsin,Regular,80,90,50,170,150,1,69,1,965,81,21,1,38,0.253333333,0.076,150,188,150,,150,43
712,Tea,1/1/2012 12:00:00 AM,Iowa,Central,Small Market,Darjeeling,Tea,Central,Iowa,IA,Iowa,Regular,190,210,140,400,,,228,,1459,228,63,1,141,0.309210526,0.092763158,456,597,456,456,456,87
314,Tea,1/1/2012 12:00:00 AM,Missouri,Central,Small Market,Darjeeling,Tea,Central,Misso,MO,Missouri,Regular,30,40,10,70,,,35,,196,47,11,1,9,0.109756098,0.032926829,82,91,82,82,82,38
608,Tea,1/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Darjeeling,Tea,Central,Wisco,WI,Wisconsin,Regular,50,80,50,130,,,61,,390,89,19,1,47,0.313333333,0.094,150,197,150,150,150,42
319,Tea,1/1/2012 12:00:00 AM,Iowa,Central,Small Market,Earl Grey,Tea,Central,Iowa,IA,Iowa,Regular,210,270,160,480,,,245,,1419,301,93,1,175,0.320512821,0.096153846,546,721,546,546,546,126
573,Tea,1/1/2012 12:00:00 AM,Missouri,Central,Small Market,Earl Grey,Tea,Central,Misso,MO,Missouri,Regular,20,30,-10,50,,,29,,169,36,11,1,-9,-0.138461538,-0.041538462,65,56,65,65,65,45
262,Tea,1/1/2012 12:00:00 AM,Wisconsin,Central,Small Market,Earl Grey,Tea,Central,Wisco,WI,Wisconsin,Regular,60,90,10,150,,,75,,522,105,68,1,7,0.038888889,0.011666667,180,187,180,180,180,98
417,Tea,1/1/2012 12:00:00 AM,Missouri,Central,Small Market,Green Tea,Tea,Central,Misso,MO,Missouri,Regular,20,40,0,60,,,34,,197,42,12,1,-4,-0.052631579,-0.015789474,76,72,76,76,76,46
603,Coffee,1/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Amaretto,Coffee,East,New H,NH,New Hampshire,Regular,30,50,30,80,93,1,38,1,241,55,12,1,20,0.215053763,0.064516129,93,113,93,,93,35
475,Coffee,1/1/2012 12:00:00 AM,Connecticut,East,Small Market,Colombian,Coffee,East,Conne,CT,Connecticut,Regular,110,180,130,290,310,1,124,1,961,186,40,1,115,0.370967742,0.111290323,310,425,310,,310,71
603,Coffee,1/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Colombian,Coffee,East,New H,NH,New Hampshire,Regular,40,70,40,110,120,1,48,1,372,72,15,1,25,0.208333333,0.0625,120,145,120,,120,47
860,Coffee,1/1/2012 12:00:00 AM,Connecticut,East,Small Market,Caffe Mocha,Espresso,East,Conne,CT,Connecticut,Regular,70,100,20,170,180,1,75,1,522,105,68,1,7,0.038888889,0.011666667,180,187,180,,180,98
603,Coffee,1/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Caffe Mocha,Espresso,East,New H,NH,New Hampshire,Regular,30,50,0,80,90,1,37,1,261,53,34,1,-10,-0.111111111,-0.033333333,90,80,90,,90,63
603,Coffee,1/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Regular Espresso,Espresso,East,New H,NH,New Hampshire,Regular,20,40,0,60,65,1,29,1,169,36,11,1,-8,-0.123076923,-0.036923077,65,57,65,,65,44
475,Tea,1/1/2012 12:00:00 AM,Connecticut,East,Small Market,Darjeeling,Tea,East,Conne,CT,Connecticut,Regular,50,80,60,130,,,50,,821,73,14,1,47,0.382113821,0.114634146,123,170,123,123,123,26
603,Tea,1/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Darjeeling,Tea,East,New H,NH,New Hampshire,Regular,10,30,20,40,,,18,,821,27,5,1,10,0.222222222,0.066666667,45,55,45,45,45,17
475,Tea,1/1/2012 12:00:00 AM,Connecticut,East,Small Market,Green Tea,Tea,East,Conne,CT,Connecticut,Regular,40,60,40,100,,,38,,777,56,10,1,35,0.372340426,0.111702128,94,129,94,94,94,21
603,Tea,1/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Green Tea,Tea,East,New H,NH,New Hampshire,Regular,10,30,20,40,,,17,,777,26,4,1,11,0.255813953,0.076744186,43,54,43,43,43,15
225,Coffee,1/1/2012 12:00:00 AM,Louisiana,South,Small Market,Colombian,Coffee,South,Louis,LA,Louisiana,Regular,40,60,50,100,85,1,34,1,777,51,9,1,30,0.352941176,0.105882353,85,115,85,,85,21
505,Coffee,1/1/2012 12:00:00 AM,New Mexico,South,Small Market,Colombian,Coffee,South,New M,NM,New Mexico,Regular,60,90,50,150,120,1,48,1,372,72,15,1,26,0.216666667,0.065,120,146,120,,120,46
580,Coffee,1/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Colombian,Coffee,South,Oklah,OK,Oklahoma,Regular,50,70,50,120,100,1,44,1,623,56,14,1,29,0.29,0.087,100,129,100,,100,27
504,Coffee,1/1/2012 12:00:00 AM,Louisiana,South,Small Market,Caffe Latte,Espresso,South,Louis,LA,Louisiana,Regular,60,90,10,150,180,1,75,1,522,105,68,1,8,0.044444444,0.013333333,180,188,180,,180,97
505,Coffee,1/1/2012 12:00:00 AM,New Mexico,South,Small Market,Caffe Latte,Espresso,South,New M,NM,New Mexico,Regular,20,30,0,50,65,1,29,1,169,36,11,1,-8,-0.123076923,-0.036923077,65,57,65,,65,44
405,Coffee,1/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Caffe Latte,Espresso,South,Oklah,OK,Oklahoma,Regular,70,100,70,170,200,1,84,1,500,116,26,1,66,0.33,0.099,200,266,200,,200,50
337,Coffee,1/1/2012 12:00:00 AM,Louisiana,South,Small Market,Caffe Mocha,Espresso,South,Louis,LA,Louisiana,Regular,50,100,80,150,180,1,67,1,400,113,20,1,70,0.388888889,0.116666667,180,250,180,,180,43
505,Coffee,1/1/2012 12:00:00 AM,New Mexico,South,Small Market,Caffe Mocha,Espresso,South,New M,NM,New Mexico,Regular,30,40,-10,70,90,1,37,1,261,53,34,1,-10,-0.111111111,-0.033333333,90,80,90,,90,63
405,Coffee,1/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Caffe Mocha,Espresso,South,Oklah,OK,Oklahoma,Regular,20,40,40,60,80,1,32,1,456,48,8,1,28,0.35,0.105,80,108,80,,80,20
541,Coffee,1/1/2012 12:00:00 AM,Oregon,West,Small Market,Amaretto,Coffee,West,Orego,OR,Oregon,Regular,70,110,40,180,150,1,63,1,435,87,57,1,1,0.006666667,0.002,150,151,150,,150,86
801,Coffee,1/1/2012 12:00:00 AM,Utah,West,Small Market,Amaretto,Coffee,West,Utah,UT,Utah,Regular,90,120,80,210,170,1,78,1,965,92,24,1,47,0.276470588,0.082941176,170,217,170,,170,45
702,Coffee,1/1/2012 12:00:00 AM,Nevada,West,Small Market,Colombian,Coffee,West,Nevad,NV,Nevada,Regular,40,50,10,90,76,1,34,1,197,42,12,1,-3,-0.039473684,-0.011842105,76,73,76,,76,45
503,Coffee,1/1/2012 12:00:00 AM,Oregon,West,Small Market,Colombian,Coffee,West,Orego,OR,Oregon,Regular,80,120,60,200,160,1,67,1,400,93,22,1,28,0.175,0.0525,160,188,160,,160,65
435,Coffee,1/1/2012 12:00:00 AM,Utah,West,Small Market,Colombian,Coffee,West,Utah,UT,Utah,Regular,60,100,70,160,130,1,55,1,312,75,18,1,30,0.230769231,0.069230769,130,160,130,,130,45
206,Coffee,1/1/2012 12:00:00 AM,Washington,West,Small Market,Colombian,Coffee,West,Washi,WA,Washington,Regular,60,100,70,160,130,1,53,1,338,77,16,1,38,0.292307692,0.087692308,130,168,130,,130,39
775,Coffee,1/1/2012 12:00:00 AM,Nevada,West,Small Market,Caffe Latte,Espresso,West,Nevad,NV,Nevada,Regular,10,30,20,40,43,1,17,1,777,26,4,1,11,0.255813953,0.076744186,43,54,43,,43,15
503,Coffee,1/1/2012 12:00:00 AM,Oregon,West,Small Market,Caffe Latte,Espresso,West,Orego,OR,Oregon,Regular,50,70,20,120,130,1,58,1,338,72,22,1,16,0.123076923,0.036923077,130,146,130,,130,56
435,Coffee,1/1/2012 12:00:00 AM,Utah,West,Small Market,Caffe Latte,Espresso,West,Utah,UT,Utah,Regular,40,60,40,100,114,1,46,1,777,68,12,1,44,0.385964912,0.115789474,114,158,114,,114,24
425,Coffee,1/1/2012 12:00:00 AM,Washington,West,Small Market,Caffe Latte,Espresso,West,Washi,WA,Washington,Regular,40,60,40,100,110,1,48,1,623,62,15,1,35,0.318181818,0.095454545,110,145,110,,110,27
702,Coffee,1/1/2012 12:00:00 AM,Nevada,West,Small Market,Caffe Mocha,Espresso,West,Nevad,NV,Nevada,Regular,10,30,20,40,45,1,18,1,821,27,5,1,10,0.222222222,0.066666667,45,55,45,,45,17
503,Coffee,1/1/2012 12:00:00 AM,Oregon,West,Small Market,Caffe Mocha,Espresso,West,Orego,OR,Oregon,Regular,50,80,50,130,140,1,60,1,336,80,19,1,33,0.235714286,0.070714286,140,173,140,,140,47
435,Coffee,1/1/2012 12:00:00 AM,Utah,West,Small Market,Caffe Mocha,Espresso,West,Utah,UT,Utah,Regular,40,60,40,100,112,1,49,1,623,63,16,1,34,0.303571429,0.091071429,112,146,112,,112,29
253,Coffee,1/1/2012 12:00:00 AM,Washington,West,Small Market,Caffe Mocha,Espresso,West,Washi,WA,Washington,Regular,50,60,20,110,120,1,54,1,312,66,20,1,13,0.108333333,0.0325,120,133,120,,120,53
775,Tea,1/1/2012 12:00:00 AM,Nevada,West,Small Market,Darjeeling,Tea,West,Nevad,NV,Nevada,Regular,150,220,150,370,,,234,,1310,312,77,1,203,0.371794872,0.111538462,546,749,546,546,546,109
971,Tea,1/1/2012 12:00:00 AM,Oregon,West,Small Market,Darjeeling,Tea,West,Orego,OR,Oregon,Regular,20,30,30,50,,,32,,456,48,8,1,28,0.35,0.105,80,108,80,80,80,20
435,Tea,1/1/2012 12:00:00 AM,Utah,West,Small Market,Darjeeling,Tea,West,Utah,UT,Utah,Regular,20,40,0,60,,,37,,261,53,34,1,-10,-0.111111111,-0.033333333,90,80,90,90,90,63
360,Tea,1/1/2012 12:00:00 AM,Washington,West,Small Market,Darjeeling,Tea,West,Washi,WA,Washington,Regular,40,80,50,120,,,67,,400,113,20,1,70,0.388888889,0.116666667,180,250,180,180,180,43
775,Tea,1/1/2012 12:00:00 AM,Nevada,West,Small Market,Earl Grey,Tea,West,Nevad,NV,Nevada,Regular,150,160,100,310,,,228,,1459,228,63,1,141,0.309210526,0.092763158,456,597,456,456,456,87
503,Tea,1/1/2012 12:00:00 AM,Oregon,West,Small Market,Earl Grey,Tea,West,Orego,OR,Oregon,Regular,50,90,60,140,,,84,,651,126,27,1,68,0.323809524,0.097142857,210,278,210,210,210,58
435,Tea,1/1/2012 12:00:00 AM,Utah,West,Small Market,Earl Grey,Tea,West,Utah,UT,Utah,Regular,20,30,10,50,,,35,,196,47,11,1,9,0.109756098,0.032926829,82,91,82,82,82,38
253,Tea,1/1/2012 12:00:00 AM,Washington,West,Small Market,Earl Grey,Tea,West,Washi,WA,Washington,Regular,40,60,40,100,,,61,,390,89,19,1,48,0.32,0.096,150,198,150,150,150,41
702,Tea,1/1/2012 12:00:00 AM,Nevada,West,Small Market,Green Tea,Tea,West,Nevad,NV,Nevada,Regular,160,-160,-240,0,,,245,,1419,-245,93,1,-354,-20.823529412,-6.247058824,17,-337,17,17,17,126
541,Tea,1/1/2012 12:00:00 AM,Oregon,West,Small Market,Green Tea,Tea,West,Orego,OR,Oregon,Regular,50,80,50,130,,,84,,500,116,26,1,67,0.335,0.1005,200,267,200,200,200,49
435,Tea,1/1/2012 12:00:00 AM,Utah,West,Small Market,Green Tea,Tea,West,Utah,UT,Utah,Regular,10,30,10,40,,,29,,169,36,11,1,-9,-0.138461538,-0.041538462,65,56,65,65,65,45
360,Tea,1/1/2012 12:00:00 AM,Washington,West,Small Market,Green Tea,Tea,West,Washi,WA,Washington,Regular,40,80,20,120,,,75,,522,105,68,1,8,0.044444444,0.013333333,180,188,180,180,180,97
719,Coffee,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Decaf Irish Cream,Coffee,Central,Color,CO,Colorado,Decaf,100,140,110,240,232,1,95,1,809,137,26,1,99,0.426724138,0.128017241,232,331,232,,232,38
847,Coffee,2/1/2012 12:00:00 AM,Illinois,Central,Major Market,Decaf Irish Cream,Coffee,Central,Illin,IL,Illinois,Decaf,110,150,100,260,254,1,104,1,596,150,33,1,95,0.374015748,0.112204724,254,349,254,,254,55
614,Coffee,2/1/2012 12:00:00 AM,Ohio,Central,Major Market,Decaf Irish Cream,Coffee,Central,Ohio,OH,Ohio,Decaf,50,80,20,130,129,1,54,1,427,75,49,1,-3,-0.023255814,-0.006976744,129,126,129,,129,78
303,Coffee,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Decaf Espresso,Espresso,Central,Color,CO,Colorado,Decaf,80,140,90,220,189,1,75,1,549,114,24,1,59,0.312169312,0.093650794,189,248,189,,189,55
312,Coffee,2/1/2012 12:00:00 AM,Illinois,Central,Major Market,Decaf Espresso,Espresso,Central,Illin,IL,Illinois,Decaf,260,270,180,530,457,1,228,1,1436,229,63,1,142,0.310722101,0.093216630,457,599,457,,457,87
614,Coffee,2/1/2012 12:00:00 AM,Ohio,Central,Major Market,Decaf Espresso,Espresso,Central,Ohio,OH,Ohio,Decaf,60,90,40,150,132,1,59,1,331,73,22,1,18,0.136363636,0.040909091,132,150,132,,132,55
970,Tea,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Chamomile,Herbal Tea,Central,Color,CO,Colorado,Decaf,140,150,100,290,,,170,,1073,170,47,1,99,0.291176471,0.087352941,340,439,340,340,340,71
815,Tea,2/1/2012 12:00:00 AM,Illinois,Central,Major Market,Chamomile,Herbal Tea,Central,Illin,IL,Illinois,Decaf,80,130,110,210,,,99,,766,144,27,1,105,0.432098765,0.129629630,243,348,243,243,243,39
330,Tea,2/1/2012 12:00:00 AM,Ohio,Central,Major Market,Chamomile,Herbal Tea,Central,Ohio,OH,Ohio,Decaf,10,30,30,40,,,22,,452,34,6,1,17,0.303571429,0.091071429,56,73,56,56,56,17
970,Tea,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Lemon,Herbal Tea,Central,Color,CO,Colorado,Decaf,40,70,10,110,,,54,,427,75,49,1,-3,-0.023255814,-0.006976744,129,126,129,129,129,78
773,Tea,2/1/2012 12:00:00 AM,Illinois,Central,Major Market,Lemon,Herbal Tea,Central,Illin,IL,Illinois,Decaf,70,90,60,160,,,83,,613,107,27,1,68,0.357894737,0.107368421,190,258,190,190,190,39
740,Tea,2/1/2012 12:00:00 AM,Ohio,Central,Major Market,Lemon,Herbal Tea,Central,Ohio,OH,Ohio,Decaf,20,50,50,70,,,32,,817,48,8,1,28,0.35,0.105,80,108,80,80,80,20
303,Tea,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Mint,Herbal Tea,Central,Color,CO,Colorado,Decaf,50,70,40,120,,,60,,329,80,19,1,33,0.235714286,0.070714286,140,173,140,140,140,47
847,Tea,2/1/2012 12:00:00 AM,Illinois,Central,Major Market,Mint,Herbal Tea,Central,Illin,IL,Illinois,Decaf,80,120,100,200,,,95,,809,137,26,1,99,0.426724138,0.128017241,232,331,232,232,232,38
305,Coffee,2/1/2012 12:00:00 AM,Florida,East,Major Market,Decaf Irish Cream,Coffee,East,Flori,FL,Florida,Decaf,80,110,70,190,206,1,86,1,490,120,26,1,71,0.344660194,0.103398058,206,277,206,,206,49
407,Coffee,2/1/2012 12:00:00 AM,Florida,East,Major Market,Decaf Espresso,Espresso,East,Flori,FL,Florida,Decaf,70,100,60,170,180,1,77,1,423,103,25,1,51,0.283333333,0.085,180,231,180,,180,52
754,Tea,2/1/2012 12:00:00 AM,Florida,East,Major Market,Chamomile,Herbal Tea,East,Flori,FL,Florida,Decaf,30,50,30,80,,,48,,617,62,15,1,34,0.309090909,0.092727273,110,144,110,110,110,28
727,Tea,2/1/2012 12:00:00 AM,Florida,East,Major Market,Lemon,Herbal Tea,East,Flori,FL,Florida,Decaf,40,50,20,90,,,53,,306,65,20,1,12,0.101694915,0.030508475,118,130,118,118,118,53
781,Tea,2/1/2012 12:00:00 AM,Massachusetts,East,Major Market,Lemon,Herbal Tea,East,Massa,MA,Massachusetts,Decaf,40,60,30,100,,,59,,331,73,22,1,18,0.136363636,0.040909091,132,150,132,132,132,55
518,Tea,2/1/2012 12:00:00 AM,New York,East,Major Market,Lemon,Herbal Tea,East,New Y,NY,New York,Decaf,180,200,110,380,,,240,,1454,255,91,1,131,0.264646465,0.079393939,495,626,495,495,495,124
850,Tea,2/1/2012 12:00:00 AM,Florida,East,Major Market,Mint,Herbal Tea,East,Flori,FL,Florida,Decaf,50,70,50,120,,,70,,957,84,21,1,42,0.272727273,0.081818182,154,196,154,154,154,42
607,Tea,2/1/2012 12:00:00 AM,New York,East,Major Market,Mint,Herbal Tea,East,New Y,NY,New York,Decaf,160,-20,-80,140,,,213,,1214,-33,66,1,-120,-0.666666667,-0.2,180,60,180,180,180,87
432,Coffee,2/1/2012 12:00:00 AM,Texas,South,Major Market,Decaf Irish Cream,Coffee,South,Texas,TX,Texas,Decaf,100,130,100,230,190,1,83,1,613,107,27,1,68,0.357894737,0.107368421,190,258,190,,190,39
956,Coffee,2/1/2012 12:00:00 AM,Texas,South,Major Market,Decaf Espresso,Espresso,South,Texas,TX,Texas,Decaf,60,100,90,160,189,1,77,1,449,112,21,1,80,0.423280423,0.126984127,189,269,189,,189,32
214,Tea,2/1/2012 12:00:00 AM,Texas,South,Major Market,Chamomile,Herbal Tea,South,Texas,TX,Texas,Decaf,50,80,50,130,,,60,,329,80,19,1,33,0.235714286,0.070714286,140,173,140,140,140,47
432,Tea,2/1/2012 12:00:00 AM,Texas,South,Major Market,Lemon,Herbal Tea,South,Texas,TX,Texas,Decaf,40,80,50,120,,,52,,357,76,16,1,38,0.296875,0.0890625,128,166,128,128,128,38
818,Coffee,2/1/2012 12:00:00 AM,California,West,Major Market,Decaf Irish Cream,Coffee,West,Calif,CA,California,Decaf,180,-30,-110,150,122,1,148,1,1071,-26,48,1,-117,-0.959016393,-0.287704918,122,5,122,,122,91
951,Coffee,2/1/2012 12:00:00 AM,California,West,Major Market,Decaf Espresso,Espresso,West,Calif,CA,California,Decaf,220,300,200,520,545,1,234,1,1282,311,77,1,202,0.370642202,0.111192661,545,747,545,,545,109
949,Tea,2/1/2012 12:00:00 AM,California,West,Major Market,Chamomile,Herbal Tea,West,Calif,CA,California,Decaf,80,120,100,200,,,95,,809,137,26,1,100,0.431034483,0.129310345,232,332,232,232,232,37
714,Tea,2/1/2012 12:00:00 AM,California,West,Major Market,Lemon,Herbal Tea,West,Calif,CA,California,Decaf,180,220,160,400,,,213,,942,252,66,1,164,0.352688172,0.105806452,465,629,465,465,465,88
530,Tea,2/1/2012 12:00:00 AM,California,West,Major Market,Mint,Herbal Tea,West,Calif,CA,California,Decaf,70,90,60,160,,,83,,613,107,27,1,68,0.357894737,0.107368421,190,258,190,190,190,39
303,Coffee,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Amaretto,Coffee,Central,Color,CO,Colorado,Regular,100,150,120,250,243,1,99,1,766,144,27,1,105,0.432098765,0.129629630,243,348,243,,243,39
937,Coffee,2/1/2012 12:00:00 AM,Ohio,Central,Major Market,Amaretto,Coffee,Central,Ohio,OH,Ohio,Regular,60,80,50,140,140,1,60,1,329,80,19,1,33,0.235714286,0.070714286,140,173,140,,140,47
720,Coffee,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Colombian,Coffee,Central,Color,CO,Colorado,Regular,80,110,80,190,190,1,83,1,613,107,27,1,68,0.357894737,0.107368421,190,258,190,,190,39
312,Coffee,2/1/2012 12:00:00 AM,Illinois,Central,Major Market,Colombian,Coffee,Central,Illin,IL,Illinois,Regular,150,220,140,370,354,1,148,1,844,206,48,1,115,0.324858757,0.097457627,354,469,354,,354,91
513,Coffee,2/1/2012 12:00:00 AM,Ohio,Central,Major Market,Colombian,Coffee,Central,Ohio,OH,Ohio,Regular,50,80,50,130,128,1,52,1,357,76,16,1,38,0.296875,0.0890625,128,166,128,,128,38
970,Coffee,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Caffe Mocha,Espresso,Central,Color,CO,Colorado,Regular,80,140,110,220,189,1,77,1,449,112,21,1,80,0.423280423,0.126984127,189,269,189,,189,32
708,Coffee,2/1/2012 12:00:00 AM,Illinois,Central,Major Market,Caffe Mocha,Espresso,Central,Illin,IL,Illinois,Regular,270,370,260,640,545,1,234,1,1282,311,77,1,201,0.368807339,0.110642202,545,746,545,,545,110
234,Coffee,2/1/2012 12:00:00 AM,Ohio,Central,Major Market,Caffe Mocha,Espresso,Central,Ohio,OH,Ohio,Regular,190,210,140,400,340,1,170,1,1073,170,47,1,98,0.288235294,0.086470588,340,438,340,,340,72
719,Tea,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Darjeeling,Tea,Central,Color,CO,Colorado,Regular,50,60,10,110,,,59,,331,73,22,1,18,0.136363636,0.040909091,132,150,132,132,132,55
309,Tea,2/1/2012 12:00:00 AM,Illinois,Central,Major Market,Darjeeling,Tea,Central,Illin,IL,Illinois,Regular,60,100,80,160,,,77,,449,112,21,1,79,0.417989418,0.125396825,189,268,189,189,189,33
614,Tea,2/1/2012 12:00:00 AM,Ohio,Central,Major Market,Darjeeling,Tea,Central,Ohio,OH,Ohio,Regular,60,110,60,170,,,80,,640,120,26,1,62,0.31,0.093,200,262,200,200,200,58
720,Tea,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Earl Grey,Tea,Central,Color,CO,Colorado,Regular,50,60,30,110,,,62,,958,74,19,1,34,0.25,0.075,136,170,136,136,136,40
630,Tea,2/1/2012 12:00:00 AM,Illinois,Central,Major Market,Earl Grey,Tea,Central,Illin,IL,Illinois,Regular,60,100,50,160,,,75,,549,114,24,1,59,0.312169312,0.093650794,189,248,189,189,189,55
513,Tea,2/1/2012 12:00:00 AM,Ohio,Central,Major Market,Earl Grey,Tea,Central,Ohio,OH,Ohio,Regular,70,110,70,180,,,86,,490,120,26,1,71,0.344660194,0.103398058,206,277,206,206,206,49
970,Tea,2/1/2012 12:00:00 AM,Colorado,Central,Major Market,Green Tea,Tea,Central,Color,CO,Colorado,Regular,30,50,30,80,,,44,,618,56,14,1,30,0.3,0.09,100,130,100,100,100,26
754,Coffee,2/1/2012 12:00:00 AM,Florida,East,Major Market,Colombian,Coffee,East,Flori,FL,Florida,Regular,70,120,80,190,200,1,80,1,640,120,26,1,63,0.315,0.0945,200,263,200,,200,57
774,Coffee,2/1/2012 12:00:00 AM,Massachusetts,East,Major Market,Colombian,Coffee,East,Massa,MA,Massachusetts,Regular,70,370,330,440,470,1,75,1,235,395,24,1,340,0.723404255,0.217021277,470,810,470,,470,55
917,Coffee,2/1/2012 12:00:00 AM,New York,East,Major Market,Colombian,Coffee,East,New Y,NY,New York,Regular,240,370,250,610,645,1,258,1,2067,387,90,1,245,0.379844961,0.113953488,645,890,645,,645,142
305,Coffee,2/1/2012 12:00:00 AM,Florida,East,Major Market,Caffe Mocha,Espresso,East,Flori,FL,Florida,Regular,80,130,40,210,220,1,92,1,541,128,83,1,16,0.072727273,0.021818182,220,236,220,,220,112
508,Coffee,2/1/2012 12:00:00 AM,Massachusetts,East,Major Market,Caffe Mocha,Espresso,East,Massa,MA,Massachusetts,Regular,50,70,10,120,128,1,54,1,451,74,49,1,-4,-0.03125,-0.009375,128,124,128,,128,78
585,Coffee,2/1/2012 12:00:00 AM,New York,East,Major Market,Caffe Mocha,Espresso,East,New Y,NY,New York,Regular,110,-60,-190,50,61,1,121,1,901,-60,110,1,-203,-3.327868852,-0.998360656,61,-142,61,,61,143
508,Coffee,2/1/2012 12:00:00 AM,Massachusetts,East,Major Market,Regular Espresso,Espresso,East,Massa,MA,Massachusetts,Regular,160,170,110,330,340,1,170,1,1073,170,47,1,99,0.291176471,0.087352941,340,439,340,,340,71
585,Coffee,2/1/2012 12:00:00 AM,New York,East,Major Market,Regular Espresso,Espresso,East,New Y,NY,New York,Regular,210,350,280,560,580,1,228,1,1402,352,63,1,264,0.455172414,0.136551724,580,844,580,,580,88
786,Tea,2/1/2012 12:00:00 AM,Florida,East,Major Market,Darjeeling,Tea,East,Flori,FL,Florida,Regular,30,50,40,80,,,32,,817,48,8,1,28,0.35,0.105,80,108,80,80,80,20
978,Tea,2/1/2012 12:00:00 AM,Massachusetts,East,Major Market,Darjeeling,Tea,East,Massa,MA,Massachusetts,Regular,30,50,40,80,,,32,,817,48,8,1,28,0.35,0.105,80,108,80,80,80,20
631,Tea,2/1/2012 12:00:00 AM,New York,East,Major Market,Darjeeling,Tea,East,New Y,NY,New York,Regular,100,150,120,250,,,95,,809,137,26,1,100,0.431034483,0.129310345,232,332,232,232,232,37
518,Tea,2/1/2012 12:00:00 AM,New York,East,Major Market,Earl Grey,Tea,East,New Y,NY,New York,Regular,100,160,130,260,,,99,,766,144,27,1,105,0.432098765,0.129629630,243,348,243,243,243,39
727,Tea,2/1/2012 12:00:00 AM,Florida,East,Major Market,Green Tea,Tea,East,Flori,FL,Florida,Regular,40,80,60,120,,,47,,772,68,13,1,44,0.382608696,0.114782609,115,159,115,115,115,24
978,Tea,2/1/2012 12:00:00 AM,Massachusetts,East,Major Market,Green Tea,Tea,East,Massa,MA,Massachusetts,Regular,20,40,30,60,,,22,,452,34,6,1,17,0.303571429,0.091071429,56,73,56,56,56,17
